gene_symbol	ensembl_id	ensembl_gene_id_base	tissue	source_module	phenotype	edge_frequency	run_type	hgnc_symbol	hgnc_name	protein_name	target_categories	therapeutic_target_score	open_targets_ad_score	open_targets_ad_datasources	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence
NUAK1	ENSG00000074590.13	ENSG00000074590	MFBA9BA46	M901	pseudotime	0.086	per_module	NUAK1	NUAK family kinase 1		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0239036146480535	europepmc:0.19659815510222328	True	False	False	False	False	True	False	False	True	True
AMT	ENSG00000145020.15	ENSG00000145020	MFBA9BA46	cross_pseudotime	pseudotime	0.086	cross_module	AMT	aminomethyltransferase		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
HCN1	ENSG00000164588.6	ENSG00000164588	PCGBA23	M724	pseudotime	0.085	per_module	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1		ion_channel;known_drug_target;Alzheimer_evidence	3	0.2769387053081004	gwas_credible_sets:0.4372266289360535;europepmc:0.36173497678770056;expression_atlas:0.01033936386730844	False	False	True	False	False	False	False	False	True	True
CDV3	ENSG00000091527.15	ENSG00000091527	MFBA9BA46	M35	pseudotime	0.084	per_module	CDV3	CDV3 homolog			0	0.0		False	False	False	False	False	False	False	False	False	False
CADPS	ENSG00000163618.17	ENSG00000163618	MFBA9BA46	M901	pseudotime	0.084	per_module	CADPS	calcium dependent secretion activator		Alzheimer_evidence	1	0.0029867558891499	expression_atlas:0.02456493322006394	False	False	False	False	False	False	False	False	False	True
TIMELESS	ENSG00000111602.11	ENSG00000111602	MFBA9BA46	M35	pseudotime	0.083	per_module	TIMELESS	timeless circadian regulator		Alzheimer_evidence	1	0.0152441423950364	europepmc:0.1253772835240967	False	False	False	False	False	False	False	False	False	True
C16orf96	ENSG00000205832.7	ENSG00000205832	MFBA9BA46	M937	pseudotime	0.082	per_module	C16orf96	chromosome 16 open reading frame 96			0	0.0		False	False	False	False	False	False	False	False	False	False
ABCG4	ENSG00000172350.9	ENSG00000172350	PCGBA23	M724	pseudotime	0.08	per_module	ABCG4	ATP binding cassette subfamily G member 4		transporter;known_drug_target;Alzheimer_evidence	3	0.0463371601928217	europepmc:0.3811055499644585	False	False	False	False	True	False	False	False	True	True
FAXC	ENSG00000146267.11	ENSG00000146267	MFBA9BA46	M901	pseudotime	0.08	per_module	FAXC	failed axon connections homolog, metaxin like GST domain containing			0	0.0		False	False	False	False	False	False	False	False	False	False
ZMAT4	ENSG00000165061.14	ENSG00000165061	PCGBA23	M724	pseudotime	0.079	per_module	ZMAT4	zinc finger matrin-type 4		transcription_factor;Alzheimer_evidence	2	0.3072176840672006	gwas_credible_sets:0.5016306269261468;expression_atlas:0.0743827074546422	False	False	False	False	False	False	False	True	False	True
GABRB2	ENSG00000145864.12	ENSG00000145864	PCGBA23	M724	pseudotime	0.078	per_module	GABRB2	gamma-aminobutyric acid type A receptor subunit beta2		ion_channel;receptor;known_drug_target;Alzheimer_evidence	4	0.0921845776352264	clinical_precedence:0.14758195590686116;europepmc:0.07299019301922588;expression_atlas:0.018232415604494685	False	False	True	False	False	False	True	False	True	True
RBM17	ENSG00000134453.15	ENSG00000134453	MFBA9BA46	M35	pseudotime	0.075	per_module	RBM17	RNA binding motif protein 17			0	0.0		False	False	False	False	False	False	False	False	False	False
MSN	ENSG00000147065.16	ENSG00000147065	MFBA9BA46	cross_pseudotime	pseudotime	0.074	cross_module	MSN	moesin		Alzheimer_evidence	1	0.0954570552744831	europepmc:0.7711635798006625;expression_atlas:0.05573783232201133	False	False	False	False	False	False	False	False	False	True
SLC39A1	ENSG00000143570.17	ENSG00000143570	MFBA9BA46	cross_pseudotime	pseudotime	0.074	cross_module	SLC39A1	solute carrier family 39 member 1		transporter;known_drug_target;Alzheimer_evidence	3	0.0060689791349618	europepmc:0.04991504920301051	False	False	False	False	True	False	False	False	True	True
HSPA12A	ENSG00000165868.13	ENSG00000165868	MFBA9BA46	M901	pseudotime	0.073	per_module	HSPA12A	heat shock protein family A (Hsp70) member 12A		Alzheimer_evidence	1	0.0088287074173876	expression_atlas:0.061256281513603045;europepmc:0.04542594015486835	False	False	False	False	False	False	False	False	False	True
C5	ENSG00000106804.7	ENSG00000106804	MFBA9BA46	M937	pseudotime	0.073	per_module	C5	complement C5		enzyme;receptor;known_drug_target;Alzheimer_evidence	4	0.0955756500292949	europepmc:0.7860734347131546	False	False	False	False	False	True	True	False	True	True
FGF12	ENSG00000114279.13	ENSG00000114279	PCGBA23	M724	pseudotime	0.071	per_module	FGF12	fibroblast growth factor 12		Alzheimer_evidence	1	0.0271502932414548	gwas_credible_sets:0.03635288413944745;europepmc:0.1472407357919432;expression_atlas:0.042536243122614975	False	False	False	False	False	False	False	False	False	True
DNM1	ENSG00000106976.20	ENSG00000106976	MFBA9BA46	M867	pseudotime	0.071	per_module	DNM1	dynamin 1		enzyme;Alzheimer_evidence	2	0.0248544705085509	europepmc:0.18106236016009403;expression_atlas:0.09342489355018424	False	False	False	False	False	True	False	False	False	True
SULT4A1	ENSG00000130540.13	ENSG00000130540	MFBA9BA46	M867	pseudotime	0.07	per_module	SULT4A1	sulfotransferase family 4A member 1		enzyme;Alzheimer_evidence	2	0.0088049306676847	expression_atlas:0.06139846610651431;europepmc:0.044074982826842524	False	False	False	False	False	True	False	False	False	True
CAMK2G	ENSG00000148660.20	ENSG00000148660	AC	M937	pseudotime	0.07	per_module	CAMK2G	calcium/calmodulin dependent protein kinase II gamma		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0502367130992134	europepmc:0.3650118037733027;gwas_credible_sets:0.03853287065639169	True	False	False	False	False	True	False	False	True	True
CRYL1	ENSG00000165475.13	ENSG00000165475	AC	M937	pseudotime	0.069	per_module	CRYL1	crystallin lambda 1		enzyme;Alzheimer_evidence	2	0.0096832622750456	europepmc:0.07964115581155201	False	False	False	False	False	True	False	False	False	True
TRIM5	ENSG00000132256.18	ENSG00000132256	MFBA9BA46	M35	pseudotime	0.068	per_module	TRIM5	tripartite motif containing 5		Alzheimer_evidence	1	0.0018478992734235	europepmc:0.015198269940290528	False	False	False	False	False	False	False	False	False	True
ALDH1L1-AS2	ENSG00000246022.2	ENSG00000246022	AC	M937	pseudotime	0.068	per_module	ALDH1L1-AS2	ALDH1L1 antisense RNA 2			0	0.0		False	False	False	False	False	False	False	False	False	False
SPTSSB	ENSG00000196542.8	ENSG00000196542	PCGBA23	M724	pseudotime	0.067	per_module	SPTSSB	serine palmitoyltransferase small subunit B		known_drug_target	1	0.0		False	False	False	False	False	False	False	False	True	False
ZNF385B	ENSG00000144331.18	ENSG00000144331	MFBA9BA46	M901	pseudotime	0.067	per_module	ZNF385B	zinc finger protein 385B		transcription_factor;Alzheimer_evidence	2	0.2737154268764195	gwas_credible_sets:0.44943516581087845;europepmc:0.012158615952232422;expression_atlas:0.008909844383628716	False	False	False	False	False	False	False	True	False	True
MARK1	ENSG00000116141.15	ENSG00000116141	MFBA9BA46	M901	pseudotime	0.066	per_module	MARK1	microtubule affinity regulating kinase 1		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.2532162300968434	gwas_credible_sets:0.4033553873152831;europepmc:0.26332167400515555	True	False	False	False	False	True	False	False	True	True
INA	ENSG00000148798.10	ENSG00000148798	MFBA9BA46	M867	pseudotime	0.065	per_module	INA	internexin neuronal intermediate filament protein alpha		Alzheimer_evidence	1	0.0213013568665025	europepmc:0.15021091388918204;expression_atlas:0.09993863578923677	False	False	False	False	False	False	False	False	False	True
SCN1A	ENSG00000144285.18	ENSG00000144285	PCGBA23	M724	pseudotime	0.064	per_module	SCN1A	sodium voltage-gated channel alpha subunit 1		ion_channel;known_drug_target;Alzheimer_evidence	3	0.0863548740508236	clinical_precedence:0.12158615952232422;impc:0.31819097946992253;europepmc:0.19821501472491335;expression_atlas:0.011737921547836644	False	False	True	False	False	False	False	False	True	True
GRIN2A	ENSG00000183454.16	ENSG00000183454	PCGBA23	M724	pseudotime	0.064	per_module	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A		ion_channel;receptor;known_drug_target;Alzheimer_evidence	4	0.6151782725819345	clinical_precedence:0.9873578650612647;europepmc:0.48266045640476046;expression_atlas:0.01937961546337943	False	False	True	False	False	False	True	False	True	True
SYNJ1	ENSG00000159082.17	ENSG00000159082	MFBA9BA46	M901	pseudotime	0.064	per_module	SYNJ1	synaptojanin 1		enzyme;known_drug_target;Alzheimer_evidence	3	0.0990425303501173	europepmc:0.8065481762064778;expression_atlas:0.03215613156223924	False	False	False	False	False	True	False	False	True	True
ALDH1L1-AS2	ENSG00000246022.2	ENSG00000246022	PCGBA23	M937	pseudotime	0.064	per_module	ALDH1L1-AS2	ALDH1L1 antisense RNA 2			0	0.0		False	False	False	False	False	False	False	False	False	False
TMEM129	ENSG00000168936.10	ENSG00000168936	MFBA9BA46	M937	pseudotime	0.064	per_module	TMEM129	transmembrane protein 129, E3 ubiquitin ligase		enzyme;Alzheimer_evidence	2	0.001970873102205	expression_atlas:0.01620968299309712	False	False	False	False	False	True	False	False	False	True
PPP3CB	ENSG00000107758.15	ENSG00000107758	MFBA9BA46	M901	pseudotime	0.063	per_module	PPP3CB	protein phosphatase 3 catalytic subunit beta		enzyme;Alzheimer_evidence	2	0.1527226001059134	crispr_screen:0.2440010720140547;europepmc:0.12228483383263677;expression_atlas:0.04957950455129626	False	False	False	False	False	True	False	False	False	True
SGTB	ENSG00000197860.9	ENSG00000197860	PCGBA23	M724	pseudotime	0.062	per_module	SGTB	small glutamine rich tetratricopeptide repeat co-chaperone beta		Alzheimer_evidence	1	0.0083155467304057	europepmc:0.06839221473130737	False	False	False	False	False	False	False	False	False	True
TRIL	ENSG00000255690.2	ENSG00000255690	AC	M937	pseudotime	0.062	per_module	TRIL	TLR4 interactor with leucine rich repeats		Alzheimer_evidence	1	0.0060574662939119	expression_atlas:0.04678070646834529;europepmc:0.012158615952232422	False	False	False	False	False	False	False	False	False	True
CDV3	ENSG00000091527.15	ENSG00000091527	PCGBA23	M35	pseudotime	0.061	per_module	CDV3	CDV3 homolog			0	0.0		False	False	False	False	False	False	False	False	False	False
TIMELESS	ENSG00000111602.11	ENSG00000111602	AC	M35	pseudotime	0.061	per_module	TIMELESS	timeless circadian regulator		Alzheimer_evidence	1	0.0152441423950364	europepmc:0.1253772835240967	False	False	False	False	False	False	False	False	False	True
SNX22	ENSG00000157734.13	ENSG00000157734	MFBA9BA46	M937	pseudotime	0.061	per_module	SNX22	sorting nexin 22			0	0.0		False	False	False	False	False	False	False	False	False	False
STAT3	ENSG00000168610.14	ENSG00000168610	MFBA9BA46	cross_pseudotime	pseudotime	0.061	cross_module	STAT3	signal transducer and activator of transcription 3		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.3233344592835535	crispr_screen:0.4854431076911945;europepmc:0.902437506995195;expression_atlas:0.05830428114417552	False	False	False	False	False	False	False	True	True	True
RAB3A	ENSG00000105649.9	ENSG00000105649	MFBA9BA46	M867	pseudotime	0.06	per_module	RAB3A	RAB3A, member RAS oncogene family		Alzheimer_evidence	1	0.0344689778368744	europepmc:0.27152611458925885;expression_atlas:0.04787256574810312	False	False	False	False	False	False	False	False	False	True
FGFR3	ENSG00000068078.17	ENSG00000068078	AC	M937	pseudotime	0.06	per_module	FGFR3	fibroblast growth factor receptor 3		kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence	5	0.3587599808568034	clinical_precedence:0.5454490211904267;europepmc:0.8702077313159343;expression_atlas:0.05280835477883369	True	False	False	False	False	True	True	False	True	True
SNX22	ENSG00000157734.13	ENSG00000157734	PCGBA23	M937	pseudotime	0.06	per_module	SNX22	sorting nexin 22			0	0.0		False	False	False	False	False	False	False	False	False	False
CDK14	ENSG00000058091.16	ENSG00000058091	MFBA9BA46	cross_pseudotime	pseudotime	0.06	cross_module	CDK14	cyclin dependent kinase 14		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0050406585736163	europepmc:0.041457503003792494	True	False	False	False	False	True	False	False	True	True
SV2A	ENSG00000159164.9	ENSG00000159164	MFBA9BA46	M867	pseudotime	0.059	per_module	SV2A	synaptic vesicle glycoprotein 2A		transporter;known_drug_target;Alzheimer_evidence	3	0.1369404375268044	europepmc:0.9189428203074907;clinical_precedence:0.16587222943167076	False	False	False	False	True	False	False	False	True	True
PPP3CB	ENSG00000107758.15	ENSG00000107758	MFBA9BA46	cross_pseudotime	pseudotime	0.059	cross_module	PPP3CB	protein phosphatase 3 catalytic subunit beta		enzyme;Alzheimer_evidence	2	0.1527226001059134	crispr_screen:0.2440010720140547;europepmc:0.12228483383263677;expression_atlas:0.04957950455129626	False	False	False	False	False	True	False	False	False	True
NFKB1	ENSG00000109320.11	ENSG00000109320	MFBA9BA46	M35	pseudotime	0.058	per_module	NFKB1	nuclear factor kappa B subunit 1		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.1147690553446627	europepmc:0.9439319063580603	False	False	False	False	False	False	False	True	True	True
ZNF365	ENSG00000138311.15	ENSG00000138311	PCGBA23	M724	pseudotime	0.058	per_module	ZNF365	zinc finger protein 365		transcription_factor;Alzheimer_evidence	2	0.013447438406158	expression_atlas:0.09350202167927878;europepmc:0.06839221473130737	False	False	False	False	False	False	False	True	False	True
ABCG4	ENSG00000172350.9	ENSG00000172350	PCGBA23	cross_pseudotime	pseudotime	0.058	cross_module	ABCG4	ATP binding cassette subfamily G member 4		transporter;known_drug_target;Alzheimer_evidence	3	0.0463371601928217	europepmc:0.3811055499644585	False	False	False	False	True	False	False	False	True	True
SSPN	ENSG00000123096.11	ENSG00000123096	AC	M937	pseudotime	0.056	per_module	SSPN	sarcospan		Alzheimer_evidence	1	0.0103161749750871	expression_atlas:0.07724748750412597;europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
ENTPD4	ENSG00000197217.12	ENSG00000197217	MFBA9BA46	M901	pseudotime	0.055	per_module	ENTPD4	ectonucleoside triphosphate diphosphohydrolase 4			0	0.0		False	False	False	False	False	False	False	False	False	False
SHKBP1	ENSG00000160410.14	ENSG00000160410	MFBA9BA46	M35	pseudotime	0.054	per_module	SHKBP1	SH3KBP1 binding protein 1			0	0.0		False	False	False	False	False	False	False	False	False	False
SLC15A2	ENSG00000163406.10	ENSG00000163406	AC	M937	pseudotime	0.054	per_module	SLC15A2	solute carrier family 15 member 2		transporter;known_drug_target;Alzheimer_evidence	3	0.0024509436700003	expression_atlas:0.02015808114697718	False	False	False	False	True	False	False	False	True	True
KLC2	ENSG00000174996.11	ENSG00000174996	PCGBA23	cross_pseudotime	pseudotime	0.053	cross_module	KLC2	kinesin light chain 2		Alzheimer_evidence	1	0.0134974669373682	europepmc:0.11101154103720207	False	False	False	False	False	False	False	False	False	True
SNX22	ENSG00000157734.13	ENSG00000157734	MFBA9BA46	cross_pseudotime	pseudotime	0.052	cross_module	SNX22	sorting nexin 22			0	0.0		False	False	False	False	False	False	False	False	False	False
CDV3	ENSG00000091527.15	ENSG00000091527	MFBA9BA46	cross_pseudotime	pseudotime	0.052	cross_module	CDV3	CDV3 homolog			0	0.0		False	False	False	False	False	False	False	False	False	False
MOAP1	ENSG00000165943.4	ENSG00000165943	MFBA9BA46	M901	pseudotime	0.051	per_module	MOAP1	modulator of apoptosis 1		Alzheimer_evidence	1	0.0084613128801214	europepmc:0.06959108597033886	False	False	False	False	False	False	False	False	False	True
ATP6V1A	ENSG00000114573.9	ENSG00000114573	MFBA9BA46	cross_pseudotime	pseudotime	0.051	cross_module	ATP6V1A	ATPase H+ transporting V1 subunit A		enzyme;known_drug_target;Alzheimer_evidence	3	0.5182959504544525	crispr_screen:0.8193144806235529;europepmc:0.6544968528832765;expression_atlas:0.023317173481998715	False	False	False	False	False	True	False	False	True	True
EIF4EBP1	ENSG00000187840.4	ENSG00000187840	MFBA9BA46	M35	pseudotime	0.05	per_module	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1		Alzheimer_evidence	1	0.0244913143854982	europepmc:0.20143176231338594	False	False	False	False	False	False	False	False	False	True
ETNPPL	ENSG00000164089.8	ENSG00000164089	AC	M937	pseudotime	0.05	per_module	ETNPPL	ethanolamine-phosphate phospho-lyase		enzyme;Alzheimer_evidence	2	0.0053659298009493	expression_atlas:0.036955774549203346;europepmc:0.02870784322054877	False	False	False	False	False	True	False	False	False	True
MVP	ENSG00000013364.18	ENSG00000013364	MFBA9BA46	cross_pseudotime	pseudotime	0.05	cross_module	MVP	major vault protein		Alzheimer_evidence	1	0.3430168666212198	crispr_screen:0.5438693051149942;europepmc:0.40734788284549156	False	False	False	False	False	False	False	False	False	True
BAZ1A	ENSG00000198604.10	ENSG00000198604	MFBA9BA46	M35	pseudotime	0.049	per_module	BAZ1A	bromodomain adjacent to zinc finger domain 1A		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.0014783194187388	europepmc:0.012158615952232422	False	False	False	False	False	False	False	True	True	True
GRIN2A	ENSG00000183454.16	ENSG00000183454	MFBA9BA46	M867	pseudotime	0.049	per_module	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A		ion_channel;receptor;known_drug_target;Alzheimer_evidence	4	0.6151782725819345	clinical_precedence:0.9873578650612647;europepmc:0.48266045640476046;expression_atlas:0.01937961546337943	False	False	True	False	False	False	True	False	True	True
NMNAT2	ENSG00000157064.10	ENSG00000157064	MFBA9BA46	M867	pseudotime	0.049	per_module	NMNAT2	nicotinamide nucleotide adenylyltransferase 2		Alzheimer_evidence	1	0.05485632125328	europepmc:0.4189948258203681;expression_atlas:0.12871035773896664	False	False	False	False	False	False	False	False	False	True
